,Kecamatan,Kecamatan Latitude,Kecamatan Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
674,KELAPA GADING,-6.15993785,106.90248259999998,Rumah Makan Padang Sederhana,-6.159584354257882,106.90586937430771,Indonesian Restaurant
675,KELAPA GADING,-6.15993785,106.90248259999998,Sushi Joobu,-6.1624733601034904,106.90408593149819,Japanese Restaurant
676,KELAPA GADING,-6.15993785,106.90248259999998,Bornga 본가,-6.157279695501674,106.90024370852592,Korean Restaurant
677,KELAPA GADING,-6.15993785,106.90248259999998,Bier & Flugel,-6.162597938304299,106.90394233311828,Pub
678,KELAPA GADING,-6.15993785,106.90248259999998,Pempek Palembang & Otak-Otak 161,-6.163570404035666,106.90344582645932,Indonesian Restaurant
679,KELAPA GADING,-6.15993785,106.90248259999998,Holycow! Steakhouse,-6.16384575460423,106.90317661068737,Steakhouse
680,KELAPA GADING,-6.15993785,106.90248259999998,"Nasi Campur ""Kenanga""",-6.158858652831914,106.90640876436011,Chinese Restaurant
681,KELAPA GADING,-6.15993785,106.90248259999998,Bukit Gading Villa,-6.155740103376597,106.90102068897072,Resort
682,KELAPA GADING,-6.15993785,106.90248259999998,Bakut Teh 100,-6.164053855100103,106.90305887715968,Asian Restaurant
683,KELAPA GADING,-6.15993785,106.90248259999998,Sop Buntut Ibu Henny,-6.164001758610918,106.90305314805357,Asian Restaurant
684,KELAPA GADING,-6.15993785,106.90248259999998,Jonisteak,-6.164324072074572,106.90275659590043,Steakhouse
685,KELAPA GADING,-6.15993785,106.90248259999998,Gohan-Ya,-6.164144977234024,106.9030897732489,Japanese Restaurant
686,KELAPA GADING,-6.15993785,106.90248259999998,Bakso Solo Samrat,-6.164388549208431,106.90292813356318,Javanese Restaurant
687,KELAPA GADING,-6.15993785,106.90248259999998,Pizza Hut,-6.163946982265784,106.90307248277381,Pizza Place
688,KELAPA GADING,-6.15993785,106.90248259999998,Sarang Oci,-6.163979611615049,106.90353870391846,Indonesian Restaurant
689,KELAPA GADING,-6.15993785,106.90248259999998,Casablanca Club,-6.159217362528722,106.89900675394094,Gym / Fitness Center
690,KELAPA GADING,-6.15993785,106.90248259999998,Casablanca club,-6.159127233833455,106.89904883251201,Gym / Fitness Center
691,KELAPA GADING,-6.15993785,106.90248259999998,Delta Spa Kelapa Gading,-6.159243295671486,106.89883059221535,Spa
692,KOJA,-6.12074995,106.9073621,"Mie Ayam Bakso ""IDA""",-6.119226029258966,106.90997724925484,Indonesian Restaurant
693,KOJA,-6.12074995,106.9073621,Pizza Hut,-6.120093594746985,106.90477848258324,Pizza Place
694,KOJA,-6.12074995,106.9073621,Pizza Hut,-6.125134752264073,106.90703203552441,Pizza Place
695,KOJA,-6.12074995,106.9073621,toko aa junior,-6.121412006346681,106.9106251001358,Bookstore
696,PADEMANGAN,-6.12905175,106.828972,Aston Marina,-6.129624028695692,106.82948528676206,Hotel
697,PADEMANGAN,-6.12905175,106.828972,Discovery Hotel & Convention Ancol,-6.126035007845067,106.8312603063585,Hotel
698,PADEMANGAN,-6.12905175,106.828972,Jaya Ancol Bowling Centre,-6.128302492585306,106.83178219859295,Bowling Alley
699,PADEMANGAN,-6.12905175,106.828972,Nelayan Seafood Restaurant,-6.128814034864657,106.82638853177778,Seafood Restaurant
700,PADEMANGAN,-6.12905175,106.828972,Discovery Hotel & Convention,-6.125649970724615,106.8315414567872,Hotel
701,PADEMANGAN,-6.12905175,106.828972,Pintu Gerbang Utama,-6.129072900763773,106.83299916739017,Theme Park
702,PADEMANGAN,-6.12905175,106.828972,BI Executive Hotel,-6.130623555537271,106.83236347826144,Hotel
703,PADEMANGAN,-6.12905175,106.828972,Galaxy Sports Ancol,-6.129642044144887,106.82776093482971,Athletics & Sports
704,PADEMANGAN,-6.12905175,106.828972,PlayStation Enterprise,-6.127968626471211,106.82971501051512,Toy / Game Store
705,PADEMANGAN,-6.12905175,106.828972,Kantin UBM,-6.130593007689113,106.82834374509125,Café
706,PADEMANGAN,-6.12905175,106.828972,Bakso Super Resto,-6.129013043881782,106.82939606299347,Asian Restaurant
707,PADEMANGAN,-6.12905175,106.828972,Kampung Bandan,-6.132310352759376,106.82838407630852,Train Station
708,PADEMANGAN,-6.12905175,106.828972,Ancol Barat,-6.12666951088584,106.82634447805458,Seafood Restaurant
709,PENJARINGAN,-6.11726515,106.7674334,Patung Kuda Laut,-6.116193375076993,106.76531488533506,Theme Park
710,PENJARINGAN,-6.11726515,106.7674334,Erha Clinic,-6.116187053346117,106.76797436849297,Pharmacy
711,PENJARINGAN,-6.11726515,106.7674334,Jeanny Ang,-6.116273,106.766701,Boutique
712,PENJARINGAN,-6.11726515,106.7674334,Fontana,-6.116378902189778,106.76787233326995,Spa
713,TANJUNG PRIOK,-6.12885785,106.87079320000001,Circle K,-6.132969373467583,106.87056869543673,Convenience Store
714,TANJUNG PRIOK,-6.12885785,106.87079320000001,Nasi Campur ALU Sunter,-6.129105406545969,106.87243580923028,Asian Restaurant
715,TANJUNG PRIOK,-6.12885785,106.87079320000001,Kiehl's,-6.129668601130449,106.87025751128986,Cosmetics Shop
716,KEPULAUAN SERIBU SELATAN,-5.80388725,106.52530630000001,Souvenir Tidung,-5.803205300000001,106.5237907,Clothing Store
717,KEPULAUAN SERIBU SELATAN,-5.80388725,106.52530630000001,On Boat (P.Tidung - P.Payung),-5.8058322997697545,106.52287873562427,Boat or Ferry
718,KEPULAUAN SERIBU UTARA,-5.65444335,106.5680838,Pulau Kaliage,-5.658058831881637,106.56948771789608,Resort
